pitcher_name_first,pitcher_name_last,pitcher_mlbid,game_date,pi_pitch_type,mph,rpm,pitch_result,pitch_outcome,rel_x,rel_y,rel_z,plate_x,plate_z,at_bat_index,pitch_of_ab,inning,half_inning,runs_home_before,runs_away_before,pitchid,year
Ricky,Nolasco,445060,2017-04-03,CS,72.529785,2477,B,B,-0.99223274,55.26,6.1213846,0.8017927,0.38424185,34,3,5,bottom,1,2,2385,2017
Ricky,Nolasco,445060,2017-04-03,CS,72.529785,2477,B,B,-0.99223274,55.26,6.1213846,0.8017927,0.38424185,34,3,5,bottom,1,2,2388,2017
Ricky,Nolasco,445060,2017-04-03,CS,73.04986,2582,S,S,-1.0195309,55.79,6.1570177,0.2639987,1.5632892,44,3,6,bottom,2,2,2789,2017
Ricky,Nolasco,445060,2017-04-03,CS,73.04986,2582,S,S,-1.0195309,55.79,6.1570177,0.2639987,1.5632892,44,3,6,bottom,2,2,2793,2017
James,Shields,448306,2017-04-06,CS,70.02341,2482,S,S,-1.9840178,54.48,6.210876,1.0825664,1.5847965,4,4,1,top,0,0,10386,2017
Ricky,Nolasco,445060,2017-04-08,CS,73.44903,2523,LD,OUT,-1.2575053,55.39,6.1562247,-0.8390714,1.7999114,4,3,1,top,0,2,18454,2017
James,Shields,448306,2017-04-11,CS,70.47542,2671,B,B,-1.9539981,54.44,6.3460655,2.4529757,-0.4877349,6,4,1,bottom,1,0,29820,2017
James,Shields,448306,2017-04-11,CS,69.42799,2335,F,F,-2.1683867,54.67,6.3030233,-1.150977,2.2363248,14,5,2,bottom,1,0,30198,2017
James,Shields,448306,2017-04-11,CS,69.42799,2335,F,F,-2.1683867,54.67,6.3030233,-1.150977,2.2363248,14,5,2,bottom,1,0,30203,2017
Ricky,Nolasco,445060,2017-04-13,CS,74.015816,2647,F,F,-0.9702309,55.58,6.166114,0.37477624,2.3477552,3,4,1,top,0,1,37427,2017
Ricky,Nolasco,445060,2017-04-13,CS,73.27692,2591,B,B,-1.2869905,55.46,6.055134,-0.5854533,1.2493206,11,5,2,top,0,1,37806,2017
Ricky,Nolasco,445060,2017-04-13,CS,71.543205,2526,F,F,-1.001604,55.36,6.192343,0.6470408,2.1078377,19,3,3,top,0,3,38161,2017
Ricky,Nolasco,445060,2017-04-13,CS,71.543205,2526,F,F,-1.001604,55.36,6.192343,0.6470408,2.1078377,19,3,3,top,0,3,38166,2017
Ricky,Nolasco,445060,2017-04-13,CS,71.23271,2470,B,B,-1.2170442,55.4,6.0807853,-1.58002,2.2573678,22,1,3,top,0,5,38244,2017
Zack,Greinke,425844,2017-04-14,CS,65.71583,2242,F,F,-0.6016015,55.08,6.370437,0.7576987,1.915741,18,2,3,bottom,0,0,41552,2017
James,Shields,448306,2017-04-16,CS,68.84393,2532,S,S,-1.7862717,54.34,6.49705,-0.22092336,2.4536805,5,5,1,bottom,0,0,48977,2017
James,Shields,448306,2017-04-16,CS,69.89173,2409,F,F,-2.13111,54.94,6.507037,-0.47283378,2.6009467,13,3,2,bottom,0,0,49333,2017
James,Shields,448306,2017-04-16,CS,69.15444,2420,S,S,-2.0034053,54.43,6.4853535,0.60035354,2.0419264,23,4,3,bottom,0,0,49920,2017
James,Shields,448306,2017-04-16,CS,69.15444,2420,S,S,-2.0034053,54.43,6.4853535,0.60035354,2.0419264,23,4,3,bottom,0,0,49921,2017
James,Shields,448306,2017-04-16,CS,68.36664,2444,B,B,-1.9645295,54.86,6.541833,-2.12091,3.6240928,30,5,4,bottom,0,0,50339,2017
James,Shields,448306,2017-04-16,CS,69.89067,2595,B,B,-2.5144975,54.69,6.3380303,-2.0310664,1.5272702,33,4,4,bottom,0,0,50427,2017
James,Shields,448306,2017-04-16,CS,69.89067,2595,B,B,-2.5144975,54.69,6.3380303,-2.0310664,1.5272702,33,4,4,bottom,0,0,50430,2017
James,Shields,448306,2017-04-16,CS,70.14445,2498,B,B,-2.0610828,55.12,6.6206255,0.43850252,-0.8299953,34,3,4,bottom,0,0,50448,2017
James,Shields,448306,2017-04-16,CS,69.67789,2436,B,B,-1.9647002,54.78,6.405857,-1.5165943,2.931453,41,4,5,bottom,1,0,50819,2017
James,Shields,448306,2017-04-16,CS,69.67789,2436,B,B,-1.9647002,54.78,6.405857,-1.5165943,2.931453,41,4,5,bottom,1,0,50822,2017
James,Shields,448306,2017-04-16,CS,68.378586,2424,F,F,-2.1842275,54.77,6.542796,-0.4179892,1.4293653,48,3,6,bottom,1,0,51213,2017
Ricky,Nolasco,445060,2017-04-18,CS,73.676506,2607,S,S,-1.2650168,55.5,6.098102,-0.3764975,1.71341,5,3,1,bottom,0,0,55480,2017
Ricky,Nolasco,445060,2017-04-18,CS,74.89613,2622,B,B,-1.2146479,55.3,6.1648293,1.1905451,0.9312102,14,2,2,bottom,0,1,55972,2017
Ricky,Nolasco,445060,2017-04-18,CS,74.89613,2622,B,B,-1.2146479,55.3,6.1648293,1.1905451,0.9312102,14,2,2,bottom,0,1,55976,2017
Ricky,Nolasco,445060,2017-04-18,CS,72.4673,2611,B,B,-1.2077509,55.42,6.1581798,-2.5425744,3.7827635,14,3,2,bottom,0,1,55981,2017
Ricky,Nolasco,445060,2017-04-18,CS,72.4673,2611,B,B,-1.2077509,55.42,6.1581798,-2.5425744,3.7827635,14,3,2,bottom,0,1,55991,2017
Ricky,Nolasco,445060,2017-04-18,CS,72.4673,2611,B,B,-1.2077509,55.42,6.1581798,-2.5425744,3.7827635,14,3,2,bottom,0,1,55996,2017
Ricky,Nolasco,445060,2017-04-18,CS,76.22276,2696,F,F,-1.0313506,55.31,6.075484,0.23754227,1.8079927,31,4,4,bottom,2,1,57014,2017
Ricky,Nolasco,445060,2017-04-18,CS,76.22276,2696,F,F,-1.0313506,55.31,6.075484,0.23754227,1.8079927,31,4,4,bottom,2,1,57016,2017
Ricky,Nolasco,445060,2017-04-18,CS,76.22276,2696,F,F,-1.0313506,55.31,6.075484,0.23754227,1.8079927,31,4,4,bottom,2,1,57017,2017
Ricky,Nolasco,445060,2017-04-18,CS,74.37788,2697,S,S,-0.9982077,55.38,5.995491,-0.07668591,1.6075633,32,2,4,bottom,2,1,57033,2017
Ricky,Nolasco,445060,2017-04-18,CS,74.64245,2616,LD,1B,-1.1014644,55.47,6.0665593,0.2577957,2.1067703,41,2,5,bottom,2,5,57530,2017
Ricky,Nolasco,445060,2017-04-18,CS,74.64245,2616,LD,1B,-1.1014644,55.47,6.0665593,0.2577957,2.1067703,41,2,5,bottom,2,5,57534,2017
Ricky,Nolasco,445060,2017-04-18,CS,74.867615,2607,S,S,-1.2266804,54.93,6.0226684,0.70195395,1.2691287,43,3,5,bottom,2,5,57579,2017
Ricky,Nolasco,445060,2017-04-18,CS,74.880486,2758,GB,OUT,-1.0200387,55.38,5.8990674,-0.42929348,1.5061841,43,4,5,bottom,2,5,57587,2017
Ricky,Nolasco,445060,2017-04-18,CS,74.880486,2758,GB,OUT,-1.0200387,55.38,5.8990674,-0.42929348,1.5061841,43,4,5,bottom,2,5,57591,2017
Ricky,Nolasco,445060,2017-04-18,CS,74.880486,2758,GB,OUT,-1.0200387,55.38,5.8990674,-0.42929348,1.5061841,43,4,5,bottom,2,5,57594,2017
Ricky,Nolasco,445060,2017-04-18,CS,73.96744,2480,B,B,-1.1072109,55.44,6.1349545,-0.50810033,3.0632195,49,2,6,bottom,2,5,57995,2017
Ricky,Nolasco,445060,2017-04-18,CS,73.96744,2480,B,B,-1.1072109,55.44,6.1349545,-0.50810033,3.0632195,49,2,6,bottom,2,5,58000,2017
Ricky,Nolasco,445060,2017-04-18,CS,73.96744,2480,B,B,-1.1072109,55.44,6.1349545,-0.50810033,3.0632195,49,2,6,bottom,2,5,58003,2017
Ricky,Nolasco,445060,2017-04-18,CS,73.69047,2536,B,B,-0.9406112,55.33,6.07805,0.72658664,1.2626067,49,3,6,bottom,2,5,58004,2017
Ricky,Nolasco,445060,2017-04-18,CS,73.216225,2660,B,B,-1.0509205,55.25,5.9597664,-1.036065,1.8922104,51,1,6,bottom,2,5,58034,2017
Ricky,Nolasco,445060,2017-04-18,CS,73.216225,2660,B,B,-1.0509205,55.25,5.9597664,-1.036065,1.8922104,51,1,6,bottom,2,5,58037,2017
Ricky,Nolasco,445060,2017-04-18,CS,73.216225,2660,B,B,-1.0509205,55.25,5.9597664,-1.036065,1.8922104,51,1,6,bottom,2,5,58040,2017
Ricky,Nolasco,445060,2017-04-27,CS,72.28219,2621,B,B,-1.003129,55.88,6.127694,-1.70439,3.742394,1,2,1,top,0,0,90478,2017
Ricky,Nolasco,445060,2017-04-27,CS,72.62179,2633,S,S,-1.0421855,55.74,6.183974,0.2118826,2.668679,1,3,1,top,0,0,90490,2017
Ricky,Nolasco,445060,2017-04-27,CS,73.11275,2684,B,B,-0.9294957,56.19,6.091183,-0.9650416,2.9477434,16,2,3,top,2,0,91177,2017
Ricky,Nolasco,445060,2017-04-27,CS,73.11275,2684,B,B,-0.9294957,56.19,6.091183,-0.9650416,2.9477434,16,2,3,top,2,0,91182,2017
Ricky,Nolasco,445060,2017-04-27,CS,74.73691,2696,B,B,-0.97618955,55.31,6.174243,1.5097678,1.4903301,16,3,3,top,2,0,91190,2017
Ricky,Nolasco,445060,2017-04-27,CS,74.73691,2696,B,B,-0.97618955,55.31,6.174243,1.5097678,1.4903301,16,3,3,top,2,0,91193,2017
Ricky,Nolasco,445060,2017-04-27,CS,75.55221,2710,S,S,-0.79980576,55.77,5.971451,0.4445764,3.0420022,32,2,5,top,2,1,91795,2017
Ricky,Nolasco,445060,2017-04-27,CS,73.421394,2605,F,F,-1.1578684,55.12,6.062436,-0.040048786,2.2144747,38,3,6,top,2,1,92051,2017
Zack,Greinke,425844,2017-04-29,CS,67.32563,2266,S,S,-0.78009874,55.2,6.2936845,-0.10381662,2.913308,50,3,6,top,6,2,100249,2017
Zack,Greinke,425844,2017-04-29,CS,67.32563,2266,S,S,-0.78009874,55.2,6.2936845,-0.10381662,2.913308,50,3,6,top,6,2,100252,2017
Ricky,Nolasco,445060,2017-05-03,CS,75.73029,2620,S,S,-1.033676,55.22,5.974881,0.5086571,1.9169079,12,2,2,bottom,1,0,114509,2017
Ricky,Nolasco,445060,2017-05-03,CS,75.73029,2620,S,S,-1.033676,55.22,5.974881,0.5086571,1.9169079,12,2,2,bottom,1,0,114513,2017
Ricky,Nolasco,445060,2017-05-03,CS,73.06108,2547,S,S,-1.2098894,55.27,5.868858,-0.5853457,2.2106957,22,1,3,bottom,1,0,115026,2017
Ricky,Nolasco,445060,2017-05-03,CS,73.06108,2547,S,S,-1.2098894,55.27,5.868858,-0.5853457,2.2106957,22,1,3,bottom,1,0,115027,2017
Ricky,Nolasco,445060,2017-05-03,CS,75.17679,2487,F,F,-1.2073587,54.86,5.842,-0.006642926,1.4390957,22,4,3,bottom,1,0,115058,2017
Ricky,Nolasco,445060,2017-05-03,CS,75.17679,2487,F,F,-1.2073587,54.86,5.842,-0.006642926,1.4390957,22,4,3,bottom,1,0,115064,2017
Ricky,Nolasco,445060,2017-05-03,CS,74.20981,2537,B,B,-0.9915271,55.57,6.082322,0.8469912,1.1764636,35,2,5,bottom,1,0,115798,2017
Ricky,Nolasco,445060,2017-05-03,CS,74.20981,2537,B,B,-0.9915271,55.57,6.082322,0.8469912,1.1764636,35,2,5,bottom,1,0,115801,2017
Ricky,Nolasco,445060,2017-05-03,CS,74.20981,2537,B,B,-0.9915271,55.57,6.082322,0.8469912,1.1764636,35,2,5,bottom,1,0,115803,2017
Ricky,Nolasco,445060,2017-05-08,CS,74.27796,2561,F,F,-0.999012,55.11,6.015971,0.29023156,1.5502145,15,4,2,bottom,0,2,135261,2017
Ricky,Nolasco,445060,2017-05-08,CS,73.94325,2560,F,F,-0.87410915,55,6.0509925,0.67235416,1.6230477,20,6,3,bottom,0,2,135465,2017
Ricky,Nolasco,445060,2017-05-08,CS,73.94325,2560,F,F,-0.87410915,55,6.0509925,0.67235416,1.6230477,20,6,3,bottom,0,2,135466,2017
Ricky,Nolasco,445060,2017-05-08,CS,73.985405,2633,B,B,-0.94032806,55.28,5.953421,-1.6403446,3.022634,23,3,3,bottom,0,2,135573,2017
Ricky,Nolasco,445060,2017-05-08,CS,73.985405,2633,B,B,-0.94032806,55.28,5.953421,-1.6403446,3.022634,23,3,3,bottom,0,2,135578,2017
Ricky,Nolasco,445060,2017-05-08,CS,76.59747,2580,S,S,-0.93470865,55.02,5.937379,0.8203132,1.9026029,30,2,4,bottom,1,2,135799,2017
Ricky,Nolasco,445060,2017-05-08,CS,75.19387,2595,S,S,-0.9205059,55.57,5.9252715,-0.91293794,2.9709013,47,3,6,bottom,2,2,136409,2017
Ricky,Nolasco,445060,2017-05-08,CS,72.60619,2502,S,S,-0.9625359,55.16,5.9537845,-0.80294,2.0969617,52,1,7,bottom,2,2,136651,2017
Ricky,Nolasco,445060,2017-05-08,CS,72.60619,2502,S,S,-0.9625359,55.16,5.9537845,-0.80294,2.0969617,52,1,7,bottom,2,2,136654,2017
Ricky,Nolasco,445060,2017-05-08,CS,74.9011,2638,B,B,-0.98139566,55.52,5.9871383,1.843962,-1.2522241,52,2,7,bottom,2,2,136658,2017
Ricky,Nolasco,445060,2017-05-08,CS,74.9011,2638,B,B,-0.98139566,55.52,5.9871383,1.843962,-1.2522241,52,2,7,bottom,2,2,136660,2017
Ricky,Nolasco,445060,2017-05-13,CS,71.93359,2528,S,S,-1.1300968,55.87,6.1385226,-0.4933013,2.6338437,10,1,2,top,0,2,153586,2017
Ricky,Nolasco,445060,2017-05-13,CS,71.93359,2528,S,S,-1.1300968,55.87,6.1385226,-0.4933013,2.6338437,10,1,2,top,0,2,153592,2017
Ricky,Nolasco,445060,2017-05-13,CS,71.93359,2528,S,S,-1.1300968,55.87,6.1385226,-0.4933013,2.6338437,10,1,2,top,0,2,153595,2017
Ricky,Nolasco,445060,2017-05-13,CS,74.30608,2515,S,S,-1.0432585,54.93,6.228248,0.40858468,2.8805082,24,3,4,top,0,2,154516,2017
Ricky,Nolasco,445060,2017-05-13,CS,74.30608,2515,S,S,-1.0432585,54.93,6.228248,0.40858468,2.8805082,24,3,4,top,0,2,154519,2017
Ricky,Nolasco,445060,2017-05-13,CS,74.78409,2576,B,B,-1.3445041,54.62,5.9903536,0.09806122,-0.055984825,28,3,4,top,0,2,154654,2017
Ricky,Nolasco,445060,2017-05-13,CS,75.177925,2534,B,B,-0.9661629,55.23,6.044727,1.7604502,0.98406935,33,5,5,top,0,2,155110,2017
Ricky,Nolasco,445060,2017-05-13,CS,75.43781,2523,B,B,-1.1181201,55.63,6.138079,1.3338742,1.7363079,34,3,5,top,0,2,155145,2017
Ricky,Nolasco,445060,2017-05-13,CS,75.43781,2523,B,B,-1.1181201,55.63,6.138079,1.3338742,1.7363079,34,3,5,top,0,2,155149,2017
Ricky,Nolasco,445060,2017-05-13,CS,72.68907,2535,GB,OUT,-0.9028085,55.36,6.094434,-0.44608593,1.0037227,44,6,6,top,2,2,155773,2017
Ricky,Nolasco,445060,2017-05-13,CS,75.70333,2582,GB,OUT,-0.90895385,55.46,6.140839,0.7823755,1.7964783,46,5,6,top,2,3,155882,2017
Ricky,Nolasco,445060,2017-05-13,CS,75.70333,2582,GB,OUT,-0.90895385,55.46,6.140839,0.7823755,1.7964783,46,5,6,top,2,3,155885,2017
Ricky,Nolasco,445060,2017-05-19,CS,71.87072,2500,B,B,-1.119245,55.09,5.9307,-1.9374616,4.2551794,5,2,1,bottom,0,0,176985,2017
Ricky,Nolasco,445060,2017-05-19,CS,71.87072,2500,B,B,-1.119245,55.09,5.9307,-1.9374616,4.2551794,5,2,1,bottom,0,0,176991,2017
Ricky,Nolasco,445060,2017-05-19,CS,71.14938,2538,B,B,-1.0831413,55.33,5.9338355,-2.678237,3.2551925,7,1,1,bottom,0,0,177092,2017
Ricky,Nolasco,445060,2017-05-19,CS,74.15713,2594,LD,OUT,-1.1211202,56.02,5.872355,-0.3743634,1.7174109,21,4,3,bottom,1,0,177984,2017
Ricky,Nolasco,445060,2017-05-19,CS,74.15713,2594,LD,OUT,-1.1211202,56.02,5.872355,-0.3743634,1.7174109,21,4,3,bottom,1,0,177986,2017
Ricky,Nolasco,445060,2017-05-19,CS,73.24323,2581,S,S,-0.95262945,55.29,5.835265,-0.42878556,1.7112194,23,3,3,bottom,1,0,178079,2017
Ricky,Nolasco,445060,2017-05-19,CS,73.24323,2581,S,S,-0.95262945,55.29,5.835265,-0.42878556,1.7112194,23,3,3,bottom,1,0,178087,2017
Ricky,Nolasco,445060,2017-05-19,CS,73.24323,2581,S,S,-0.95262945,55.29,5.835265,-0.42878556,1.7112194,23,3,3,bottom,1,0,178094,2017
Ricky,Nolasco,445060,2017-05-19,CS,70.36997,2563,B,B,-1.2084938,55.53,5.9037433,-1.0430799,3.168386,34,2,5,bottom,1,0,178739,2017
Ricky,Nolasco,445060,2017-05-19,CS,70.681915,2506,B,B,-1.1097082,55.13,5.9677224,-1.3537145,3.645799,35,1,5,bottom,1,0,178764,2017
Ricky,Nolasco,445060,2017-05-19,CS,70.681915,2506,B,B,-1.1097082,55.13,5.9677224,-1.3537145,3.645799,35,1,5,bottom,1,0,178767,2017
Ricky,Nolasco,445060,2017-05-19,CS,70.681915,2506,B,B,-1.1097082,55.13,5.9677224,-1.3537145,3.645799,35,1,5,bottom,1,0,178770,2017
Ricky,Nolasco,445060,2017-05-24,CS,71.82302,2591,B,B,-0.6335005,54.85,6.163597,1.3724401,1.3683425,21,1,3,bottom,2,2,197519,2017
Ricky,Nolasco,445060,2017-05-24,CS,71.82302,2591,B,B,-0.6335005,54.85,6.163597,1.3724401,1.3683425,21,1,3,bottom,2,2,197522,2017
Ricky,Nolasco,445060,2017-05-24,CS,69.98863,2539,S,S,-0.6865476,56.08,6.088136,0.3166026,1.8858984,30,1,4,bottom,3,2,198000,2017
Ricky,Nolasco,445060,2017-05-24,CS,69.98863,2539,S,S,-0.6865476,56.08,6.088136,0.3166026,1.8858984,30,1,4,bottom,3,2,198002,2017
Ricky,Nolasco,445060,2017-05-24,CS,73.263054,2563,B,B,-0.7154606,55.24,6.0006037,0.98893076,1.1040686,38,5,5,bottom,3,2,198465,2017
Zack,Greinke,425844,2017-05-27,CS,66.15953,2377,B,B,-0.5570824,54.95,6.358982,1.2343278,2.515032,27,4,4,bottom,0,0,209454,2017
Zack,Greinke,425844,2017-06-01,CS,68.64355,2353,S,S,-0.9201772,54.88,6.3033514,0.43622562,1.7316856,5,2,1,bottom,0,0,230084,2017
Zack,Greinke,425844,2017-06-01,CS,68.64355,2353,S,S,-0.9201772,54.88,6.3033514,0.43622562,1.7316856,5,2,1,bottom,0,0,230090,2017
Zack,Greinke,425844,2017-06-01,CS,69.53458,2300,S,S,-0.6915655,54.8,6.3235645,0.6181366,1.7035813,11,3,2,bottom,0,0,230295,2017
Ricky,Nolasco,445060,2017-06-04,CS,71.44652,2617,GB,OUT,-0.8693496,56.4,6.03046,0.23556735,1.7172062,23,5,4,top,1,1,242714,2017
Ricky,Nolasco,445060,2017-06-04,CS,71.44652,2617,GB,OUT,-0.8693496,56.4,6.03046,0.23556735,1.7172062,23,5,4,top,1,1,242716,2017
Ricky,Nolasco,445060,2017-06-04,CS,75.04173,2743,B,B,-0.78915536,55.56,6.124141,0.9738861,1.7182609,24,4,4,top,1,1,242738,2017
Ricky,Nolasco,445060,2017-06-04,CS,72.550995,2604,S,S,-1.0173737,56.2,5.958754,-0.9113663,1.0296937,25,5,4,top,1,1,242776,2017
Ricky,Nolasco,445060,2017-06-04,CS,69.84247,2436,LD,1B,-1.0332829,55.55,6.1539154,-0.0743888,1.6920062,34,4,5,top,2,1,243325,2017
Ricky,Nolasco,445060,2017-06-04,CS,73.049095,2615,HBP,HBP,-1.13869,55.63,6.118726,1.5482664,0.11966007,42,3,6,top,2,1,243736,2017
Zack,Greinke,425844,2017-06-07,CS,64.189865,2428,B,B,-0.8423147,55.41,6.2442684,-0.5982952,3.4609427,42,2,5,top,5,3,254066,2017
Zack,Greinke,425844,2017-06-07,CS,64.189865,2428,B,B,-0.8423147,55.41,6.2442684,-0.5982952,3.4609427,42,2,5,top,5,3,254071,2017
Ricky,Nolasco,445060,2017-06-10,CS,72.63194,2742,B,B,-1.0369118,55.51,6.1321187,-1.0174785,3.0268724,11,2,2,bottom,0,0,264522,2017
Ricky,Nolasco,445060,2017-06-10,CS,72.63194,2742,B,B,-1.0369118,55.51,6.1321187,-1.0174785,3.0268724,11,2,2,bottom,0,0,264530,2017
Ricky,Nolasco,445060,2017-06-10,CS,72.63194,2742,B,B,-1.0369118,55.51,6.1321187,-1.0174785,3.0268724,11,2,2,bottom,0,0,264534,2017
Ricky,Nolasco,445060,2017-06-10,CS,72.420715,2645,B,B,-1.0965825,55.34,6.136991,-1.9016904,3.027609,11,3,2,bottom,0,0,264539,2017
Ricky,Nolasco,445060,2017-06-10,CS,72.81549,2606,S,S,-0.87854856,55.21,6.0485964,0.52982676,2.4195058,19,1,3,bottom,1,0,264992,2017
Ricky,Nolasco,445060,2017-06-10,CS,72.81549,2606,S,S,-0.87854856,55.21,6.0485964,0.52982676,2.4195058,19,1,3,bottom,1,0,264995,2017
Ricky,Nolasco,445060,2017-06-10,CS,72.45671,2583,B,B,-0.9809551,55.55,5.92509,-0.7030308,0.81676024,33,2,5,bottom,1,0,265953,2017
Ricky,Nolasco,445060,2017-06-10,CS,73.86245,2469,B,B,-0.9780211,55.35,5.8955574,0.49189922,-0.09891618,33,9,5,bottom,1,0,265971,2017
Ricky,Nolasco,445060,2017-06-10,CS,73.86245,2469,B,B,-0.9780211,55.35,5.8955574,0.49189922,-0.09891618,33,9,5,bottom,1,0,265972,2017
Ricky,Nolasco,445060,2017-06-10,CS,73.8837,2646,GB,2B,-0.9940431,55.18,5.958416,-0.23795258,1.2663873,43,5,6,bottom,2,0,266564,2017
Ricky,Nolasco,445060,2017-06-10,CS,73.8837,2646,GB,2B,-0.9940431,55.18,5.958416,-0.23795258,1.2663873,43,5,6,bottom,2,0,266565,2017
Ricky,Nolasco,445060,2017-06-10,CS,73.8837,2646,GB,2B,-0.9940431,55.18,5.958416,-0.23795258,1.2663873,43,5,6,bottom,2,0,266566,2017
Ricky,Nolasco,445060,2017-06-10,CS,73.441444,2523,S,S,-1.0743542,55.36,5.9087396,-0.18412055,1.3602397,44,2,6,bottom,2,0,266573,2017
Ricky,Nolasco,445060,2017-06-10,CS,73.441444,2523,S,S,-1.0743542,55.36,5.9087396,-0.18412055,1.3602397,44,2,6,bottom,2,0,266577,2017
Ricky,Nolasco,445060,2017-06-10,CS,73.95811,2556,S,S,-1.0469903,55.49,5.918667,-0.8540362,2.2114754,44,5,6,bottom,2,0,266591,2017
Ricky,Nolasco,445060,2017-06-10,CS,73.95811,2556,S,S,-1.0469903,55.49,5.918667,-0.8540362,2.2114754,44,5,6,bottom,2,0,266594,2017
Ricky,Nolasco,445060,2017-06-10,CS,73.95811,2556,S,S,-1.0469903,55.49,5.918667,-0.8540362,2.2114754,44,5,6,bottom,2,0,266595,2017
Ricky,Nolasco,445060,2017-06-10,CS,73.11163,2702,B,B,-1.1401618,55.48,6.0311337,0.7198053,1.970344,48,1,7,bottom,2,0,266900,2017
Ricky,Nolasco,445060,2017-06-10,CS,73.11163,2702,B,B,-1.1401618,55.48,6.0311337,0.7198053,1.970344,48,1,7,bottom,2,0,266901,2017
Ricky,Nolasco,445060,2017-06-15,CS,73.86623,2664,GB,OUT,-1.0838722,55.31,6.140963,-0.6427084,2.037025,9,5,2,top,1,0,284991,2017
Ricky,Nolasco,445060,2017-06-15,CS,73.86623,2664,GB,OUT,-1.0838722,55.31,6.140963,-0.6427084,2.037025,9,5,2,top,1,0,284992,2017
Ricky,Nolasco,445060,2017-06-15,CS,73.86623,2664,GB,OUT,-1.0838722,55.31,6.140963,-0.6427084,2.037025,9,5,2,top,1,0,284993,2017
Ricky,Nolasco,445060,2017-06-15,CS,74.75344,2571,S,S,-1.0866652,54.86,5.9983454,0.7709636,1.744713,38,4,5,top,1,4,286025,2017
James,Shields,448306,2017-06-18,CS,69.17313,2484,FB,OUT,-1.588798,54.78,6.6684456,0.88938236,2.8299632,22,4,3,bottom,0,0,298011,2017
James,Shields,448306,2017-06-18,CS,69.86438,2622,GB,OUT,-1.687491,54.6,6.4231753,-1.0171403,2.3629055,47,4,6,bottom,1,3,299441,2017
Zack,Greinke,425844,2017-06-20,CS,66.70951,2291,B,B,-0.9170344,55.19,6.0896015,2.062368,1.4712013,45,8,6,bottom,2,1,307048,2017
Zack,Greinke,425844,2017-06-20,CS,66.70951,2291,B,B,-0.9170344,55.19,6.0896015,2.062368,1.4712013,45,8,6,bottom,2,1,307049,2017
Ricky,Nolasco,445060,2017-06-21,CS,73.200165,2573,B,B,-1.2197114,55.37,6.1760263,-1.0645351,2.1396465,5,2,1,bottom,0,0,309112,2017
Ricky,Nolasco,445060,2017-06-21,CS,73.73735,2685,S,S,-0.98688275,55.28,6.271271,1.8839946,1.0676525,11,3,2,bottom,0,0,309489,2017
Ricky,Nolasco,445060,2017-06-21,CS,75.35667,2696,LD,1B,-1.0246288,55.2,6.195864,0.31203112,2.7025712,15,4,2,bottom,2,0,309672,2017
Ricky,Nolasco,445060,2017-06-21,CS,74.231476,2619,F,F,-1.1991054,55.52,6.088741,-0.012180034,1.1892617,31,1,4,bottom,2,2,310625,2017
Ricky,Nolasco,445060,2017-06-21,CS,74.231476,2619,F,F,-1.1991054,55.52,6.088741,-0.012180034,1.1892617,31,1,4,bottom,2,2,310628,2017
Ricky,Nolasco,445060,2017-06-21,CS,74.231476,2619,F,F,-1.1991054,55.52,6.088741,-0.012180034,1.1892617,31,1,4,bottom,2,2,310630,2017
Ricky,Nolasco,445060,2017-06-21,CS,74.73143,2602,B,B,-1.3234459,55.29,5.778026,1.70905,0.036967028,34,3,4,bottom,2,2,310717,2017
James,Shields,448306,2017-06-24,CS,68.020004,2592,F,F,-1.5842762,54.16,6.3056483,-0.45269543,2.8810256,23,4,3,top,0,6,322451,2017
Ricky,Nolasco,445060,2017-06-26,CS,76.2225,2555,B,B,-0.97429127,55.49,6.196117,-0.17934458,0.7577941,9,3,1,bottom,0,0,330039,2017
Ricky,Nolasco,445060,2017-06-26,CS,76.94458,2712,S,S,-0.85010475,55.13,6.1314936,0.96118295,0.87394404,14,3,2,bottom,0,0,330218,2017
Ricky,Nolasco,445060,2017-06-26,CS,77.10985,2722,F,F,-0.879215,55.48,6.2154517,0.51932,1.9859977,15,2,2,bottom,0,0,330236,2017
Ricky,Nolasco,445060,2017-06-26,CS,76.68277,2696,B,B,-0.84086907,55.38,6.208565,1.2509922,0.8422147,24,2,3,bottom,0,2,330513,2017
Ricky,Nolasco,445060,2017-06-26,CS,76.68277,2696,B,B,-0.84086907,55.38,6.208565,1.2509922,0.8422147,24,2,3,bottom,0,2,330515,2017
Ricky,Nolasco,445060,2017-06-26,CS,76.43644,2654,B,B,-0.84482455,55.42,6.151797,1.405557,1.1284821,32,4,4,bottom,0,3,330765,2017
Ricky,Nolasco,445060,2017-06-26,CS,76.43644,2654,B,B,-0.84482455,55.42,6.151797,1.405557,1.1284821,32,4,4,bottom,0,3,330768,2017
Ricky,Nolasco,445060,2017-06-26,CS,76.43644,2654,B,B,-0.84482455,55.42,6.151797,1.405557,1.1284821,32,4,4,bottom,0,3,330770,2017
Ricky,Nolasco,445060,2017-06-26,CS,73.26375,2638,S,S,-1.0140482,55.59,6.128912,-2.0793006,1.9996256,38,2,5,bottom,0,3,330940,2017
Ricky,Nolasco,445060,2017-06-26,CS,73.26375,2638,S,S,-1.0140482,55.59,6.128912,-2.0793006,1.9996256,38,2,5,bottom,0,3,330944,2017
